customer_id,signup_date,age,gender,country,plan_type,monthly_fee
C004143,2021-11-30,42,Female,India,Standard,19.99
C004144,2021-09-23,41,Female,Canada,Basic,9.99
C004145,2024-09-15,19,Non-Binary,Germany,Standard,19.99
C004146,2023-10-29,18,Non-Binary,Germany,Premium,39.99
C004147,2020-10-08,42,Female,UK,Standard,19.99
C004148,2021-12-02,36,Non-Binary,Canada,Standard,19.99
C004149,2021-05-30,31,Non-Binary,USA,Basic,9.99
C004150,2021-08-14,40,Non-Binary,Canada,Basic,9.99
C004151,2021-10-25,37,Male,Germany,Basic,9.99
C004152,2021-09-19,51,Male,India,Standard,19.99
C004153,2022-04-22,39,Female,USA,Standard,19.99
C004154,2023-09-11,29,Male,Australia,Premium,39.99
C004155,2020-10-12,49,Non-Binary,USA,Standard,19.99
C004156,2022-01-10,35,Non-Binary,Canada,Basic,9.99
C004157,2024-06-22,44,Female,Germany,Basic,9.99
C004158,2024-01-23,32,Non-Binary,India,Standard,19.99
C004159,2021-02-25,30,Non-Binary,Australia,Premium,39.99
C004160,2021-01-09,39,Non-Binary,India,Basic,9.99
C004161,2022-03-13,38,Female,France,Enterprise,99.99
C004162,2022-07-29,43,Non-Binary,UK,Basic,9.99
C004163,2020-05-27,34,Female,USA,Basic,9.99
C004164,2023-02-01,18,Female,USA,Basic,9.99
C004165,2021-06-05,32,Female,Canada,Enterprise,99.99
C004166,2023-04-10,47,Female,Canada,Standard,19.99
C004167,2021-06-28,34,Male,Brazil,Standard,19.99
C004168,2022-09-29,35,Non-Binary,USA,Standard,19.99
C004169,2021-10-03,49,Male,USA,Basic,9.99
C004170,2024-04-05,29,Male,USA,Basic,9.99
C004171,2020-08-08,19,Non-Binary,Canada,Basic,9.99
C004172,2020-07-15,36,Non-Binary,France,Basic,9.99
C004173,2023-09-14,32,Non-Binary,USA,Basic,9.99
C004174,2023-07-02,26,Non-Binary,USA,Standard,19.99
C004175,2021-04-17,35,Male,Germany,Standard,19.99
C004176,2021-06-30,43,Non-Binary,UK,Basic,9.99
C004177,2020-02-17,37,Non-Binary,Germany,Premium,39.99
C004178,2020-12-17,41,Female,USA,Standard,19.99
C004179,2020-11-24,59,Male,Germany,Standard,19.99
C004180,2021-07-06,33,Female,USA,Basic,9.99
C004181,2022-04-12,41,Male,USA,Standard,19.99
C004182,2020-12-21,31,Male,USA,Basic,9.99
C004183,2023-10-06,27,Female,UK,Premium,39.99
C004184,2024-10-05,30,Female,UK,Basic,9.99
C004185,2024-10-01,32,Male,UK,Standard,19.99
C004186,2020-11-03,42,Non-Binary,India,Premium,39.99
C004187,2024-03-17,66,Female,USA,Premium,39.99
C004188,2021-02-24,29,Non-Binary,Canada,Premium,39.99
C004189,2022-12-09,33,Female,UK,Standard,19.99
C004190,2023-06-14,37,Female,India,Standard,19.99
C004191,2022-02-02,42,Male,France,Standard,19.99
C004192,2023-12-02,41,Non-Binary,UK,Premium,39.99
C004193,2021-02-28,53,Male,UK,Standard,19.99
C004194,2021-05-24,18,Non-Binary,USA,Basic,9.99
C004195,2023-05-14,18,Female,Brazil,Standard,19.99
C004196,2023-02-27,32,Male,Germany,Basic,9.99
C004197,2023-12-31,51,Male,UK,Basic,9.99
C004198,2022-02-19,19,Male,Canada,Premium,39.99
C004199,2022-05-18,18,Male,UK,Basic,9.99
C004200,2021-07-05,44,Female,India,Basic,9.99
C004201,2020-11-19,40,Male,USA,Standard,19.99
C004202,2022-11-25,24,Non-Binary,Canada,Basic,9.99
C004203,2020-03-15,26,Female,UK,Premium,39.99
C004204,2020-07-03,26,Non-Binary,India,Basic,9.99
C004205,2023-11-25,39,Non-Binary,USA,Basic,9.99
C004206,2021-06-06,30,Female,USA,Basic,9.99
C004207,2022-06-11,43,Female,India,Basic,9.99
C004208,2022-04-18,18,Female,USA,Basic,9.99
C004209,2020-07-07,27,Non-Binary,USA,Standard,19.99
C004210,2024-05-25,24,Non-Binary,USA,Standard,19.99
C004211,2022-05-16,34,Male,USA,Premium,39.99
C004212,2021-02-04,31,Non-Binary,France,Basic,9.99
C004213,2020-07-26,47,Female,India,Basic,9.99
C004214,2020-09-11,18,Female,Germany,Basic,9.99
C004215,2021-01-01,38,Male,Canada,Basic,9.99
C004216,2024-05-30,44,Male,UK,Basic,9.99
C004217,2021-07-11,60,Non-Binary,India,Standard,19.99
C004218,2020-04-26,32,Female,USA,Basic,9.99
C004219,2020-11-15,41,Male,USA,Standard,19.99
C004220,2022-01-22,18,Non-Binary,Australia,Standard,19.99
C004221,2022-07-20,18,Male,France,Premium,39.99
C004222,2020-11-27,48,Non-Binary,Germany,Basic,9.99
C004223,2022-02-11,37,Male,USA,Standard,19.99
C004224,2024-06-24,52,Female,France,Basic,9.99
C004225,2023-01-13,21,Non-Binary,UK,Standard,19.99
C004226,2023-08-18,44,Non-Binary,UK,Standard,19.99
C004227,2024-01-11,60,Non-Binary,UK,Basic,9.99
C004228,2022-04-14,43,Male,Canada,Standard,19.99
C004229,2024-07-06,41,Male,USA,Standard,19.99
C004230,2022-01-22,38,Female,USA,Enterprise,99.99
C004231,2022-02-22,19,Female,USA,Basic,9.99
C004232,2022-09-24,54,Male,Australia,Basic,9.99
C004233,2024-05-06,30,Non-Binary,Australia,Standard,19.99
C004234,2023-04-24,44,Non-Binary,USA,Premium,39.99
C004235,2022-03-22,19,Male,USA,Enterprise,99.99
C004236,2022-06-18,23,Female,Canada,Standard,19.99
C004237,2022-08-10,55,Female,India,Standard,19.99
C004238,2022-05-01,33,Male,USA,Basic,9.99
C004239,2023-08-03,55,Male,USA,Basic,9.99
C004240,2022-08-10,37,Female,India,Premium,39.99
C004241,2020-06-08,18,Non-Binary,USA,Premium,39.99
C004242,2023-02-03,48,Female,USA,Enterprise,99.99
C004243,2024-10-01,30,Female,USA,Basic,9.99
C004244,2021-09-27,46,Non-Binary,USA,Enterprise,99.99
C004245,2020-10-25,38,Non-Binary,France,Basic,9.99
C004246,2020-02-20,19,Non-Binary,USA,Standard,19.99
C004247,2020-02-19,39,Female,UK,Premium,39.99
C004248,2022-07-31,64,Female,Germany,Basic,9.99
C004249,2020-04-14,43,Non-Binary,Germany,Premium,39.99
C004250,2024-04-02,37,Female,UK,Standard,19.99
C004251,2023-09-26,50,Non-Binary,France,Standard,19.99
C004252,2020-05-17,40,Male,Brazil,Basic,9.99
C004253,2023-09-14,40,Non-Binary,UK,Premium,39.99
C004254,2021-07-01,24,Male,USA,Enterprise,99.99
C004255,2020-07-09,40,Non-Binary,UK,Basic,9.99
C004256,2020-03-26,50,Male,UK,Enterprise,99.99
C004257,2021-02-02,27,Female,Germany,Standard,19.99
C004258,2024-08-18,55,Male,UK,Standard,19.99
C004259,2021-03-07,36,Male,Brazil,Basic,9.99
C004260,2020-03-17,27,Female,France,Premium,39.99
C004261,2021-03-24,49,Female,India,Basic,9.99
C004262,2023-10-09,34,Female,USA,Standard,19.99
C004263,2024-07-20,47,Female,Germany,Enterprise,99.99
C004264,2024-10-08,34,Female,Brazil,Basic,9.99
C004265,2023-02-17,37,Non-Binary,India,Premium,39.99
C004266,2021-11-08,43,Non-Binary,France,Standard,19.99
C004267,2023-09-29,41,Non-Binary,India,Standard,19.99
C004268,2023-10-29,18,Female,India,Premium,39.99
C004269,2021-05-17,24,Male,India,Standard,19.99
C004270,2021-07-11,49,Female,Brazil,Basic,9.99
C004271,2024-01-23,36,Female,USA,Standard,19.99
C004272,2024-06-29,31,Female,USA,Basic,9.99
C004273,2021-04-02,21,Male,India,Basic,9.99
C004274,2020-11-09,25,Male,France,Standard,19.99
C004275,2022-04-25,18,Non-Binary,UK,Standard,19.99
C004276,2021-09-04,36,Male,USA,Standard,19.99
C004277,2023-09-19,30,Male,Australia,Enterprise,99.99
C004278,2020-04-26,26,Female,UK,Standard,19.99
C004279,2022-04-28,37,Female,Brazil,Basic,9.99
C004280,2022-01-28,42,Male,UK,Standard,19.99
C004281,2022-10-04,63,Female,Germany,Standard,19.99
C004282,2024-10-05,19,Male,USA,Standard,19.99
C004283,2020-12-03,51,Female,USA,Basic,9.99
C004284,2022-02-10,49,Male,USA,Basic,9.99
C004285,2024-02-19,28,Male,USA,Standard,19.99
C004286,2020-07-08,40,Non-Binary,Germany,Enterprise,99.99
C004287,2020-01-05,32,Female,USA,Basic,9.99
C004288,2024-09-23,40,Female,France,Enterprise,99.99
C004289,2023-12-04,56,Female,France,Basic,9.99
C004290,2020-12-04,45,Female,UK,Basic,9.99
C004291,2023-04-08,44,Male,Brazil,Standard,19.99
C004292,2024-08-09,32,Male,Australia,Premium,39.99
C004293,2024-08-14,20,Female,USA,Standard,19.99
C004294,2023-06-14,35,Non-Binary,USA,Standard,19.99
C004295,2020-10-10,52,Male,Canada,Premium,39.99
C004296,2020-11-18,19,Non-Binary,Australia,Standard,19.99
C004297,2022-10-13,25,Non-Binary,USA,Basic,9.99
C004298,2022-03-16,39,Female,France,Standard,19.99
C004299,2024-07-17,26,Female,UK,Standard,19.99
C004300,2021-08-24,28,Non-Binary,France,Standard,19.99
C004301,2024-07-10,32,Male,Australia,Premium,39.99
C004302,2023-09-26,21,Female,USA,Standard,19.99
C004303,2023-12-11,26,Male,USA,Basic,9.99
C004304,2020-08-29,46,Male,USA,Standard,19.99
C004305,2020-11-01,22,Non-Binary,USA,Premium,39.99
C004306,2023-11-09,18,Female,Germany,Premium,39.99
C004307,2022-06-10,30,Female,USA,Standard,19.99
C004308,2023-10-07,46,Non-Binary,France,Basic,9.99
C004309,2023-12-23,35,Male,India,Standard,19.99
C004310,2022-01-15,32,Male,UK,Basic,9.99
C004311,2020-04-10,38,Male,India,Premium,39.99
C004312,2022-03-08,18,Male,India,Standard,19.99
C004313,2022-03-25,43,Non-Binary,India,Standard,19.99
C004314,2024-07-28,42,Female,Australia,Premium,39.99
C004315,2023-09-10,33,Female,Brazil,Premium,39.99
C004316,2023-12-04,50,Male,USA,Premium,39.99
C004317,2021-05-28,24,Female,USA,Premium,39.99
C004318,2021-11-16,51,Male,USA,Basic,9.99
C004319,2022-11-16,39,Non-Binary,Canada,Basic,9.99
C004320,2021-02-18,33,Non-Binary,USA,Basic,9.99
C004321,2020-01-19,37,Non-Binary,UK,Basic,9.99
C004322,2023-06-13,36,Female,UK,Basic,9.99
C004323,2024-04-29,52,Non-Binary,USA,Basic,9.99
C004324,2023-10-25,25,Non-Binary,India,Premium,39.99
C004325,2021-07-14,28,Non-Binary,UK,Standard,19.99
C004326,2023-04-24,50,Non-Binary,Brazil,Basic,9.99
C004327,2024-04-25,30,Non-Binary,India,Standard,19.99
C004328,2024-01-12,48,Non-Binary,Canada,Standard,19.99
C004329,2024-03-27,58,Female,USA,Basic,9.99
C004330,2022-04-14,33,Non-Binary,Germany,Premium,39.99
C004331,2022-08-29,46,Female,Brazil,Enterprise,99.99
C004332,2023-05-31,24,Non-Binary,USA,Basic,9.99
C004333,2023-04-25,47,Male,UK,Basic,9.99
C004334,2023-08-28,40,Male,India,Standard,19.99
C004335,2023-04-01,43,Female,UK,Basic,9.99
C004336,2021-04-14,30,Male,USA,Premium,39.99
C004337,2021-05-04,18,Female,USA,Basic,9.99
C004338,2020-06-04,44,Female,Canada,Premium,39.99
C004339,2022-05-03,18,Male,Canada,Enterprise,99.99
C004340,2024-06-15,34,Non-Binary,Australia,Premium,39.99
C004341,2023-09-20,49,Male,Canada,Standard,19.99
C004342,2022-12-29,40,Non-Binary,Germany,Premium,39.99
C004343,2024-10-17,61,Male,Brazil,Basic,9.99
C004344,2024-01-26,50,Female,USA,Standard,19.99
C004345,2020-01-30,30,Non-Binary,UK,Basic,9.99
C004346,2021-05-17,38,Female,USA,Basic,9.99
C004347,2024-03-14,37,Non-Binary,USA,Standard,19.99
C004348,2023-10-07,19,Female,UK,Enterprise,99.99
C004349,2021-02-21,26,Non-Binary,USA,Basic,9.99
C004350,2021-08-14,31,Female,Brazil,Standard,19.99
C004351,2023-08-01,18,Male,USA,Basic,9.99
C004352,2020-09-05,38,Male,Brazil,Basic,9.99
C004353,2024-04-26,35,Female,Brazil,Basic,9.99
C004354,2022-07-13,18,Female,USA,Premium,39.99
C004355,2024-05-15,42,Non-Binary,Canada,Basic,9.99
C004356,2023-09-30,46,Non-Binary,USA,Basic,9.99
C004357,2024-06-03,40,Male,UK,Basic,9.99
C004358,2021-01-22,34,Non-Binary,Brazil,Premium,39.99
C004359,2023-06-24,45,Male,Brazil,Basic,9.99
C004360,2021-12-01,46,Male,Canada,Standard,19.99
C004361,2021-02-01,41,Female,Brazil,Premium,39.99
C004362,2021-12-20,28,Male,UK,Basic,9.99
C004363,2024-03-29,41,Female,USA,Standard,19.99
C004364,2024-07-20,52,Female,USA,Basic,9.99
C004365,2023-07-29,30,Female,Australia,Premium,39.99
C004366,2020-05-17,63,Non-Binary,USA,Standard,19.99
C004367,2024-05-18,31,Female,Germany,Standard,19.99
C004368,2021-10-21,38,Non-Binary,UK,Premium,39.99
C004369,2020-03-15,29,Female,USA,Standard,19.99
C004370,2020-02-05,40,Non-Binary,Brazil,Standard,19.99
C004371,2022-05-01,18,Non-Binary,India,Enterprise,99.99
C004372,2024-10-31,31,Female,USA,Premium,39.99
C004373,2023-05-02,24,Non-Binary,Germany,Basic,9.99
C004374,2020-10-05,39,Female,Canada,Enterprise,99.99
C004375,2024-01-26,49,Female,USA,Premium,39.99
C004376,2024-05-29,45,Non-Binary,UK,Basic,9.99
C004377,2024-08-10,18,Female,USA,Premium,39.99
C004378,2020-04-22,62,Female,France,Enterprise,99.99
C004379,2023-11-26,41,Female,India,Enterprise,99.99
C004380,2021-07-28,28,Female,India,Enterprise,99.99
C004381,2022-12-23,39,Female,USA,Basic,9.99
C004382,2021-09-06,40,Female,USA,Enterprise,99.99
C004383,2021-11-02,29,Male,France,Premium,39.99
C004384,2022-12-11,40,Non-Binary,Germany,Basic,9.99
C004385,2020-08-20,30,Male,Brazil,Premium,39.99
C004386,2021-10-13,33,Male,USA,Basic,9.99
C004387,2024-06-27,29,Male,USA,Basic,9.99
C004388,2024-09-19,20,Non-Binary,Australia,Enterprise,99.99
C004389,2020-06-12,39,Non-Binary,Canada,Standard,19.99
C004390,2023-11-15,45,Non-Binary,USA,Standard,19.99
C004391,2021-09-01,44,Male,India,Premium,39.99
C004392,2020-03-24,47,Female,India,Standard,19.99
C004393,2023-09-09,41,Female,USA,Basic,9.99
C004394,2020-05-20,31,Male,Brazil,Standard,19.99
C004395,2020-08-06,48,Female,USA,Premium,39.99
C004396,2022-04-11,21,Non-Binary,USA,Basic,9.99
C004397,2023-02-23,27,Male,USA,Basic,9.99
C004398,2023-08-21,26,Non-Binary,France,Basic,9.99
C004399,2024-07-21,50,Male,Canada,Premium,39.99
C004400,2020-09-16,49,Male,Australia,Premium,39.99
C004401,2023-10-29,43,Non-Binary,USA,Standard,19.99
C004402,2023-10-27,50,Non-Binary,India,Standard,19.99
C004403,2024-02-03,27,Male,Canada,Basic,9.99
C004404,2022-05-30,42,Male,Germany,Basic,9.99
C004405,2024-08-16,36,Non-Binary,USA,Basic,9.99
C004406,2023-04-24,48,Female,India,Basic,9.99
C004407,2021-05-25,36,Non-Binary,India,Basic,9.99
C004408,2022-05-10,33,Female,Germany,Standard,19.99
C004409,2020-08-22,44,Female,Germany,Premium,39.99
C004410,2023-11-16,48,Male,Germany,Premium,39.99
C004411,2023-04-03,29,Male,Brazil,Basic,9.99
C004412,2023-12-27,37,Male,USA,Basic,9.99
C004413,2020-04-05,25,Non-Binary,USA,Basic,9.99
C004414,2021-03-22,18,Female,Brazil,Standard,19.99
C004415,2023-08-27,40,Male,France,Premium,39.99
C004416,2020-01-29,45,Female,USA,Basic,9.99
C004417,2020-10-22,41,Male,France,Premium,39.99
C004418,2022-01-25,18,Female,Brazil,Basic,9.99
C004419,2022-11-28,33,Non-Binary,USA,Standard,19.99
C004420,2024-10-22,18,Non-Binary,USA,Basic,9.99
C004421,2021-01-20,54,Non-Binary,India,Standard,19.99
C004422,2022-09-30,24,Female,Brazil,Standard,19.99
C004423,2021-05-31,53,Male,UK,Basic,9.99
C004424,2024-05-19,49,Male,Australia,Standard,19.99
C004425,2021-02-21,27,Female,USA,Basic,9.99
C004426,2021-08-03,24,Female,USA,Premium,39.99
C004427,2022-08-27,42,Non-Binary,USA,Standard,19.99
C004428,2021-09-12,27,Non-Binary,USA,Basic,9.99
C004429,2021-07-18,39,Female,Brazil,Basic,9.99
C004430,2022-09-10,32,Male,UK,Basic,9.99
C004431,2024-05-18,18,Male,Germany,Basic,9.99
C004432,2023-02-03,18,Non-Binary,Germany,Basic,9.99
C004433,2021-07-02,40,Non-Binary,UK,Basic,9.99
C004434,2020-07-21,31,Female,India,Standard,19.99
C004435,2021-09-27,31,Non-Binary,UK,Basic,9.99
C004436,2020-08-07,46,Male,India,Basic,9.99
C004437,2021-05-15,52,Non-Binary,Brazil,Premium,39.99
C004438,2023-03-22,34,Non-Binary,Brazil,Standard,19.99
C004439,2022-12-18,33,Male,USA,Basic,9.99
C004440,2024-04-22,44,Non-Binary,Australia,Standard,19.99
C004441,2021-11-29,21,Male,Canada,Basic,9.99
C004442,2024-02-09,40,Female,France,Standard,19.99
C004443,2023-11-26,44,Female,Germany,Standard,19.99
C004444,2023-10-03,46,Non-Binary,Germany,Basic,9.99
C004445,2022-02-17,18,Female,Germany,Premium,39.99
C004446,2021-10-27,28,Male,India,Basic,9.99
C004447,2024-04-03,27,Male,Canada,Standard,19.99
C004448,2022-06-01,39,Non-Binary,USA,Basic,9.99
C004449,2023-03-03,43,Male,USA,Premium,39.99
C004450,2021-02-23,55,Female,UK,Enterprise,99.99
C004451,2020-05-28,32,Male,France,Enterprise,99.99
C004452,2022-06-22,32,Non-Binary,USA,Premium,39.99
C004453,2021-03-23,51,Female,USA,Basic,9.99
C004454,2023-04-18,41,Female,USA,Basic,9.99
C004455,2023-04-20,53,Female,India,Basic,9.99
C004456,2021-04-29,41,Non-Binary,USA,Premium,39.99
C004457,2024-06-08,24,Non-Binary,Canada,Standard,19.99
C004458,2024-04-07,22,Male,USA,Standard,19.99
C004459,2023-01-13,19,Male,France,Standard,19.99
C004460,2020-01-14,45,Female,India,Basic,9.99
C004461,2022-04-23,52,Female,USA,Standard,19.99
C004462,2021-04-14,60,Non-Binary,USA,Standard,19.99
C004463,2021-12-15,48,Female,Australia,Standard,19.99
C004464,2020-12-02,51,Male,Australia,Enterprise,99.99
C004465,2023-03-16,31,Male,France,Basic,9.99
C004466,2024-08-11,24,Male,USA,Basic,9.99
C004467,2021-01-02,48,Male,India,Basic,9.99
C004468,2021-08-27,43,Female,USA,Standard,19.99
C004469,2023-06-20,39,Male,USA,Premium,39.99
C004470,2024-01-22,42,Male,UK,Premium,39.99
C004471,2024-04-07,41,Female,India,Standard,19.99
C004472,2023-11-09,53,Male,India,Basic,9.99
C004473,2022-02-13,53,Male,USA,Basic,9.99
C004474,2020-12-24,44,Non-Binary,India,Standard,19.99
C004475,2020-06-22,48,Male,USA,Basic,9.99
C004476,2020-08-10,44,Female,USA,Premium,39.99
C004477,2021-06-29,32,Non-Binary,Canada,Standard,19.99
C004478,2023-10-18,47,Non-Binary,Brazil,Enterprise,99.99
C004479,2023-04-14,21,Female,India,Basic,9.99
C004480,2023-05-02,50,Non-Binary,France,Basic,9.99
C004481,2022-07-08,23,Female,USA,Premium,39.99
C004482,2022-06-30,41,Female,UK,Standard,19.99
C004483,2024-02-11,27,Male,USA,Basic,9.99
C004484,2024-05-01,44,Non-Binary,Canada,Basic,9.99
C004485,2023-04-05,37,Male,Australia,Basic,9.99
C004486,2020-04-20,18,Male,Australia,Standard,19.99
C004487,2024-10-21,43,Male,Germany,Basic,9.99
C004488,2023-08-23,31,Non-Binary,France,Premium,39.99
C004489,2020-04-18,48,Non-Binary,USA,Premium,39.99
C004490,2024-06-24,38,Male,USA,Basic,9.99
C004491,2024-10-23,42,Non-Binary,Canada,Basic,9.99
C004492,2023-01-08,26,Non-Binary,USA,Standard,19.99
C004493,2020-07-10,30,Female,USA,Standard,19.99
C004494,2024-08-22,32,Male,USA,Standard,19.99
C004495,2024-09-12,48,Male,USA,Premium,39.99
C004496,2023-12-02,58,Non-Binary,USA,Basic,9.99
C004497,2022-06-24,28,Male,UK,Standard,19.99
C004498,2020-06-13,50,Non-Binary,Australia,Standard,19.99
C004499,2023-10-27,18,Female,Brazil,Basic,9.99
C004500,2020-03-08,23,Male,Australia,Premium,39.99
C004501,2023-11-15,26,Male,India,Premium,39.99
C004502,2020-06-20,21,Female,USA,Premium,39.99
C004503,2023-07-28,18,Non-Binary,USA,Standard,19.99
C004504,2022-09-11,42,Male,UK,Premium,39.99
C004505,2023-08-19,35,Female,USA,Standard,19.99
C004506,2023-05-23,42,Male,France,Enterprise,99.99
C004507,2021-10-02,46,Female,France,Premium,39.99
C004508,2022-10-29,41,Non-Binary,USA,Basic,9.99
C004509,2020-11-22,45,Male,Canada,Basic,9.99
C004510,2023-09-30,37,Non-Binary,Canada,Basic,9.99
C004511,2022-12-05,23,Male,USA,Premium,39.99
C004512,2021-08-14,50,Non-Binary,Germany,Basic,9.99
C004513,2022-02-16,30,Female,USA,Standard,19.99
C004514,2020-02-23,26,Male,Germany,Basic,9.99
C004515,2021-06-19,35,Male,UK,Standard,19.99
C004516,2020-06-30,27,Female,France,Basic,9.99
C004517,2020-11-03,32,Female,UK,Basic,9.99
C004518,2022-04-25,42,Male,Australia,Standard,19.99
C004519,2021-10-20,42,Female,France,Basic,9.99
C004520,2024-08-09,27,Male,Australia,Basic,9.99
C004521,2020-03-26,32,Non-Binary,France,Standard,19.99
C004522,2020-04-18,50,Female,USA,Standard,19.99
C004523,2024-10-19,43,Non-Binary,Germany,Standard,19.99
C004524,2024-05-29,62,Male,Australia,Premium,39.99
C004525,2024-10-19,52,Non-Binary,USA,Basic,9.99
C004526,2021-07-02,51,Male,Brazil,Premium,39.99
C004527,2021-06-01,21,Non-Binary,USA,Standard,19.99
C004528,2022-12-19,47,Non-Binary,USA,Standard,19.99
C004529,2021-06-13,37,Non-Binary,USA,Enterprise,99.99
C004530,2022-10-17,31,Male,Canada,Basic,9.99
C004531,2024-04-13,40,Male,Canada,Basic,9.99
C004532,2021-07-02,49,Male,USA,Basic,9.99
C004533,2023-11-27,44,Female,Germany,Basic,9.99
C004534,2020-12-15,27,Non-Binary,Germany,Standard,19.99
C004535,2024-02-05,46,Female,UK,Basic,9.99
C004536,2021-05-12,30,Female,Australia,Basic,9.99
C004537,2024-01-19,40,Non-Binary,India,Standard,19.99
C004538,2020-08-01,34,Female,Brazil,Basic,9.99
C004539,2022-08-04,35,Male,India,Basic,9.99
C004540,2023-07-17,47,Female,USA,Enterprise,99.99
C004541,2022-02-04,25,Female,India,Basic,9.99
C004542,2022-04-05,61,Male,France,Basic,9.99
C004543,2023-01-18,18,Non-Binary,USA,Basic,9.99
C004544,2024-02-02,30,Male,France,Standard,19.99
C004545,2021-09-22,42,Female,Australia,Premium,39.99
C004546,2022-11-16,45,Non-Binary,Brazil,Standard,19.99
C004547,2020-02-16,36,Male,Australia,Basic,9.99
C004548,2023-02-12,37,Non-Binary,Canada,Basic,9.99
C004549,2021-07-18,42,Female,France,Basic,9.99
C004550,2023-06-03,35,Non-Binary,USA,Standard,19.99
C004551,2020-03-17,54,Female,France,Basic,9.99
C004552,2024-10-12,48,Female,USA,Enterprise,99.99
C004553,2021-03-03,48,Female,USA,Standard,19.99
C004554,2023-04-17,26,Female,India,Basic,9.99
C004555,2024-01-31,37,Male,India,Premium,39.99
C004556,2020-07-03,34,Male,France,Standard,19.99
C004557,2022-08-13,25,Non-Binary,India,Basic,9.99
C004558,2020-04-08,42,Non-Binary,Brazil,Basic,9.99
C004559,2020-07-06,31,Non-Binary,France,Standard,19.99
C004560,2020-10-02,45,Female,Germany,Enterprise,99.99
C004561,2020-03-21,25,Female,India,Premium,39.99
C004562,2020-06-20,58,Non-Binary,Australia,Standard,19.99
C004563,2021-11-01,27,Female,USA,Enterprise,99.99
C004564,2024-10-23,40,Female,Australia,Premium,39.99
C004565,2022-12-10,47,Male,USA,Basic,9.99
C004566,2024-08-07,31,Male,Brazil,Basic,9.99
C004567,2020-08-06,48,Female,Australia,Basic,9.99
C004568,2020-09-18,23,Non-Binary,Canada,Basic,9.99
C004569,2023-11-10,55,Female,UK,Standard,19.99
C004570,2022-10-15,38,Female,France,Premium,39.99
C004571,2023-05-05,30,Male,Brazil,Enterprise,99.99
C004572,2020-01-07,34,Non-Binary,France,Basic,9.99
C004573,2023-06-02,47,Female,USA,Basic,9.99
C004574,2021-09-29,30,Non-Binary,USA,Basic,9.99
C004575,2022-12-13,29,Non-Binary,Australia,Basic,9.99
C004576,2023-01-09,35,Female,USA,Basic,9.99
C004577,2022-09-04,23,Female,India,Standard,19.99
C004578,2024-03-29,59,Female,USA,Premium,39.99
C004579,2020-11-18,31,Male,Germany,Standard,19.99
C004580,2020-05-30,47,Male,Canada,Basic,9.99
C004581,2022-05-06,40,Male,USA,Enterprise,99.99
