ticket_id,customer_id,ticket_date,ticket_category,resolution_time_hrs,satisfaction_score
T004278_01,C004278,2022-01-20,technical,2.0,4
T004278_02,C004278,2023-03-25,technical,3.1,5
T004278_04,C004278,2023-11-29,technical,3.0,3
T004279_01,C004279,2023-05-24,account,0.5,1
T004279_03,C004279,2024-05-13,cancellation,2.0,4
T004279_02,C004279,2024-07-14,billing,1.2,1
T004280_01,C004280,2023-08-07,technical,3.8,2
T004281_01,C004281,2022-11-01,feature_request,0.7,5
T004283_04,C004283,2022-08-26,technical,8.7,3
T004283_01,C004283,2023-08-18,account,3.3,5
T004283_02,C004283,2024-05-11,technical,14.6,1
T004283_03,C004283,2024-08-02,feature_request,13.3,5
T004284_01,C004284,2024-05-29,technical,2.6,2
T004287_02,C004287,2020-03-21,feature_request,4.2,4
T004287_01,C004287,2024-07-11,technical,30.3,2
T004289_01,C004289,2024-09-01,cancellation,2.6,1
T004290_01,C004290,2021-01-13,technical,4.5,3
T004290_03,C004290,2022-04-28,technical,10.3,2
T004290_02,C004290,2022-06-18,account,5.9,4
T004291_01,C004291,2024-04-15,cancellation,8.7,4
T004291_02,C004291,2024-12-16,technical,1.1,4
T004296_02,C004296,2022-06-12,billing,2.0,5
T004296_01,C004296,2024-10-15,technical,8.2,3
T004298_01,C004298,2024-09-07,account,19.9,5
T004299_01,C004299,2024-08-12,technical,10.2,3
T004303_01,C004303,2024-03-01,technical,1.0,1
T004304_01,C004304,2020-12-27,billing,20.7,5
T004305_01,C004305,2022-12-04,feature_request,3.3,5
T004307_01,C004307,2023-10-11,billing,5.1,3
T004309_04,C004309,2024-05-05,technical,1.1,3
T004309_03,C004309,2024-06-13,billing,10.4,3
T004309_01,C004309,2024-06-24,account,9.2,2
T004309_05,C004309,2024-09-27,cancellation,6.0,3
T004309_02,C004309,2024-10-27,account,32.4,1
T004310_02,C004310,2022-07-12,billing,6.7,3
T004310_04,C004310,2023-10-12,account,1.0,1
T004310_03,C004310,2023-11-10,feature_request,9.3,5
T004310_01,C004310,2024-04-14,billing,5.4,2
T004311_02,C004311,2022-02-05,feature_request,7.3,1
T004311_01,C004311,2024-11-24,technical,5.1,3
T004312_03,C004312,2022-07-18,account,2.0,5
T004312_01,C004312,2022-12-08,technical,1.3,2
T004312_02,C004312,2024-02-03,technical,7.5,4
T004313_01,C004313,2023-11-07,billing,3.3,2
T004314_01,C004314,2024-09-29,technical,50.8,1
T004314_02,C004314,2024-12-01,technical,26.3,3
T004320_02,C004320,2021-06-27,account,18.8,4
T004320_01,C004320,2022-02-03,billing,9.6,3
T004321_01,C004321,2024-10-26,billing,2.2,5
T004322_02,C004322,2023-12-05,technical,2.2,3
T004322_01,C004322,2024-06-19,billing,13.7,4
T004324_01,C004324,2024-09-08,technical,2.4,2
T004325_01,C004325,2023-03-27,technical,1.2,5
T004326_01,C004326,2023-06-04,technical,6.2,1
T004326_05,C004326,2023-08-14,billing,2.3,2
T004326_03,C004326,2024-03-10,account,27.8,2
T004326_02,C004326,2024-04-19,feature_request,20.3,2
T004326_04,C004326,2024-12-06,cancellation,26.0,3
T004327_01,C004327,2024-06-22,technical,20.6,2
T004328_01,C004328,2024-09-29,billing,5.7,1
T004329_02,C004329,2024-06-10,account,19.0,3
T004329_01,C004329,2024-11-23,technical,38.9,2
T004332_01,C004332,2023-06-26,feature_request,8.8,3
T004333_01,C004333,2024-11-10,billing,5.0,2
T004333_02,C004333,2024-12-11,feature_request,0.5,5
T004335_01,C004335,2023-12-04,technical,13.3,4
T004339_01,C004339,2023-06-08,technical,0.9,3
T004340_02,C004340,2024-06-18,technical,20.9,1
T004340_01,C004340,2024-09-11,feature_request,6.7,5
T004341_01,C004341,2023-11-20,cancellation,12.6,1
T004344_01,C004344,2024-08-16,technical,32.2,1
T004344_02,C004344,2024-12-04,billing,11.9,1
T004345_03,C004345,2021-01-31,technical,14.6,4
T004345_02,C004345,2022-06-28,technical,24.1,3
T004345_01,C004345,2024-11-17,account,5.3,3
T004346_01,C004346,2024-06-04,technical,17.6,2
T004350_02,C004350,2022-10-13,technical,9.6,2
T004350_01,C004350,2023-09-15,cancellation,6.7,1
T004351_01,C004351,2023-10-06,technical,0.7,5
T004352_01,C004352,2022-06-13,technical,5.7,4
T004352_02,C004352,2024-12-30,technical,9.3,2
T004353_02,C004353,2024-10-25,technical,16.7,2
T004353_01,C004353,2024-11-04,cancellation,5.3,3
T004356_02,C004356,2023-12-04,billing,4.1,3
T004356_01,C004356,2024-08-17,cancellation,15.1,2
T004357_01,C004357,2024-09-29,account,6.5,1
T004358_01,C004358,2021-09-22,account,1.6,5
T004359_02,C004359,2023-08-30,cancellation,11.1,1
T004359_03,C004359,2024-03-30,feature_request,11.3,2
T004359_06,C004359,2024-05-26,cancellation,2.1,3
T004359_05,C004359,2024-09-14,account,36.6,3
T004359_01,C004359,2024-09-19,billing,16.2,2
T004359_04,C004359,2024-10-19,billing,20.4,3
T004360_02,C004360,2022-05-04,technical,4.9,5
T004360_04,C004360,2023-10-05,billing,3.9,2
T004360_03,C004360,2023-12-19,account,19.2,4
T004360_01,C004360,2024-07-09,account,28.2,5
T004361_01,C004361,2022-12-04,cancellation,23.5,1
T004361_02,C004361,2023-11-22,feature_request,9.6,3
T004362_04,C004362,2022-08-05,billing,3.2,5
T004362_01,C004362,2023-06-04,technical,11.6,4
T004362_03,C004362,2023-08-16,billing,14.1,1
T004362_02,C004362,2024-12-12,billing,0.5,2
T004364_01,C004364,2024-09-21,technical,35.7,1
T004366_01,C004366,2021-06-09,account,5.0,4
T004368_01,C004368,2023-12-01,account,3.4,3
T004368_02,C004368,2023-12-19,account,2.7,3
T004369_01,C004369,2024-02-13,account,1.8,1
T004370_02,C004370,2022-02-21,account,5.0,2
T004370_01,C004370,2024-07-29,account,0.5,4
T004371_01,C004371,2023-02-07,account,2.3,1
T004373_01,C004373,2024-06-26,billing,2.4,2
T004374_02,C004374,2021-07-08,account,14.5,3
T004374_01,C004374,2023-05-26,account,6.5,2
T004376_01,C004376,2024-08-17,technical,2.2,1
T004376_02,C004376,2024-08-25,feature_request,27.3,3
T004381_01,C004381,2024-07-15,account,8.0,1
T004381_02,C004381,2024-08-14,technical,0.9,4
T004383_01,C004383,2022-12-26,account,2.7,4
T004384_01,C004384,2023-02-16,technical,2.0,4
T004384_02,C004384,2024-11-26,technical,2.5,1
T004385_02,C004385,2022-02-13,account,2.2,1
T004385_01,C004385,2023-03-03,account,3.7,1
T004385_03,C004385,2023-09-30,feature_request,2.3,4
T004385_04,C004385,2024-07-15,cancellation,5.6,1
T004386_01,C004386,2021-12-19,technical,27.5,5
T004387_01,C004387,2024-08-27,account,26.7,2
T004388_01,C004388,2024-12-01,account,4.5,2
T004389_02,C004389,2021-01-17,billing,2.8,3
T004389_03,C004389,2022-11-07,billing,6.7,1
T004389_04,C004389,2023-03-08,billing,2.5,3
T004389_01,C004389,2023-09-12,technical,3.7,2
T004391_03,C004391,2023-09-13,billing,2.3,4
T004391_02,C004391,2024-02-01,billing,10.9,1
T004391_01,C004391,2024-11-02,technical,5.6,4
T004392_01,C004392,2023-12-24,billing,3.5,5
T004393_01,C004393,2024-06-21,account,0.5,4
T004394_03,C004394,2021-03-18,account,1.2,4
T004394_01,C004394,2022-07-20,technical,0.5,2
T004394_02,C004394,2024-03-17,technical,3.3,1
T004395_01,C004395,2022-07-07,feature_request,5.4,1
T004398_01,C004398,2024-12-25,technical,1.6,1
T004400_01,C004400,2024-07-07,account,5.7,5
T004402_03,C004402,2023-11-12,technical,6.0,1
T004402_01,C004402,2024-03-22,technical,16.3,2
T004402_02,C004402,2024-12-09,feature_request,33.9,2
T004403_01,C004403,2024-12-22,technical,5.0,2
T004404_01,C004404,2024-03-03,billing,20.2,3
T004405_01,C004405,2024-10-10,account,20.3,3
T004407_01,C004407,2022-03-10,cancellation,13.3,2
T004408_01,C004408,2023-03-12,technical,6.2,1
T004409_01,C004409,2022-03-21,cancellation,0.5,3
T004409_02,C004409,2024-07-23,account,0.8,2
T004409_03,C004409,2024-11-04,account,3.8,2
T004411_01,C004411,2024-12-04,technical,50.7,2
T004413_01,C004413,2020-12-17,technical,7.9,3
T004415_02,C004415,2023-09-02,billing,25.3,3
T004415_01,C004415,2024-11-30,technical,5.5,3
T004416_04,C004416,2020-09-11,account,16.8,4
T004416_03,C004416,2020-09-17,cancellation,0.5,4
T004416_01,C004416,2024-02-28,technical,2.7,1
T004416_02,C004416,2024-04-28,billing,2.3,5
T004417_01,C004417,2024-11-27,technical,0.8,3
T004418_02,C004418,2022-11-20,billing,10.2,3
T004418_04,C004418,2023-06-17,technical,10.3,3
T004418_03,C004418,2023-08-03,billing,6.7,1
T004418_01,C004418,2023-09-17,billing,1.5,5
T004418_05,C004418,2024-08-28,billing,6.3,4
T004419_01,C004419,2023-08-26,technical,14.8,4
T004419_02,C004419,2023-09-29,account,3.8,5
T004421_02,C004421,2023-08-07,technical,13.0,4
T004421_01,C004421,2024-08-10,cancellation,9.2,2
T004422_01,C004422,2024-10-07,technical,2.8,4
T004423_04,C004423,2021-12-16,billing,5.7,3
T004423_01,C004423,2022-06-29,technical,0.5,3
T004423_02,C004423,2022-12-30,technical,1.8,1
T004423_03,C004423,2024-09-21,technical,0.7,2
T004424_01,C004424,2024-06-03,billing,1.4,2
T004425_01,C004425,2022-06-27,account,8.1,5
T004426_01,C004426,2024-06-27,billing,5.9,2
T004427_01,C004427,2023-02-07,feature_request,1.2,2
T004427_02,C004427,2023-03-28,technical,7.2,4
T004428_01,C004428,2021-12-15,account,8.7,1
T004428_02,C004428,2024-08-04,cancellation,0.5,3
T004429_03,C004429,2022-02-15,account,11.9,5
T004429_04,C004429,2023-01-25,billing,5.3,2
T004429_01,C004429,2023-04-01,cancellation,2.1,1
T004429_02,C004429,2024-04-05,account,3.1,2
T004430_01,C004430,2022-10-08,account,13.3,4
T004433_01,C004433,2023-04-07,account,1.5,3
T004434_01,C004434,2022-03-15,technical,17.8,5
T004434_03,C004434,2023-08-31,cancellation,0.7,4
T004434_02,C004434,2024-07-16,technical,1.0,5
T004435_01,C004435,2022-11-10,billing,0.8,5
T004436_03,C004436,2020-09-29,technical,2.5,3
T004436_02,C004436,2022-05-02,cancellation,13.2,2
T004436_01,C004436,2022-06-30,feature_request,4.1,1
T004437_01,C004437,2022-02-23,billing,6.5,3
T004438_01,C004438,2024-06-30,account,7.6,5
T004439_02,C004439,2023-07-30,technical,0.5,5
T004439_01,C004439,2024-07-28,technical,45.4,5
T004441_01,C004441,2021-12-28,account,13.4,2
T004441_02,C004441,2022-09-24,billing,9.3,5
T004441_03,C004441,2023-02-11,account,5.1,1
T004445_01,C004445,2022-06-30,billing,10.5,3
T004445_06,C004445,2022-07-27,technical,4.6,5
T004445_04,C004445,2022-08-09,account,19.2,1
T004445_05,C004445,2024-07-13,technical,0.5,2
T004445_07,C004445,2024-09-12,billing,0.5,4
T004445_03,C004445,2024-10-05,technical,1.3,2
T004445_02,C004445,2024-10-10,account,11.2,4
T004446_01,C004446,2022-03-23,cancellation,11.6,2
T004446_02,C004446,2023-07-17,technical,11.7,5
T004447_01,C004447,2024-09-13,technical,4.3,4
T004448_01,C004448,2022-07-25,billing,3.1,3
T004448_02,C004448,2022-10-08,account,25.0,4
T004448_03,C004448,2024-04-23,technical,15.0,3
T004450_01,C004450,2022-09-05,technical,5.1,1
T004450_02,C004450,2024-10-02,technical,8.2,2
T004451_02,C004451,2020-12-30,technical,5.7,2
T004451_03,C004451,2021-08-05,billing,14.8,5
T004451_01,C004451,2023-01-19,feature_request,4.6,1
T004451_04,C004451,2024-04-01,account,20.5,2
T004452_01,C004452,2024-03-17,billing,3.3,1
T004453_01,C004453,2022-06-10,technical,4.3,3
T004453_02,C004453,2023-01-28,technical,36.9,5
T004455_01,C004455,2024-07-07,billing,7.0,1
T004456_01,C004456,2023-10-05,billing,5.1,1
T004456_03,C004456,2024-06-05,feature_request,1.9,2
T004456_02,C004456,2024-10-03,cancellation,2.6,3
T004459_01,C004459,2024-05-23,billing,38.9,3
T004459_02,C004459,2024-09-30,billing,29.1,1
T004460_03,C004460,2021-10-01,billing,6.4,2
T004460_01,C004460,2022-06-29,technical,0.5,5
T004460_02,C004460,2024-02-05,account,8.0,5
T004461_02,C004461,2022-04-28,technical,3.6,1
T004461_01,C004461,2024-03-03,account,9.5,2
T004462_02,C004462,2021-04-28,cancellation,1.3,2
T004462_01,C004462,2021-05-26,billing,16.7,4
T004463_02,C004463,2022-02-06,feature_request,3.8,1
T004463_01,C004463,2024-03-18,billing,4.2,3
T004465_01,C004465,2023-10-19,cancellation,0.5,3
T004468_01,C004468,2021-12-16,cancellation,14.0,4
T004468_02,C004468,2022-08-26,account,3.6,2
T004471_01,C004471,2024-09-08,feature_request,15.8,1
T004472_02,C004472,2023-12-08,technical,37.7,2
T004472_01,C004472,2023-12-17,cancellation,4.4,2
T004473_01,C004473,2023-11-20,cancellation,9.0,3
T004474_02,C004474,2022-02-19,billing,8.0,1
T004474_01,C004474,2022-07-05,billing,1.8,1
T004475_01,C004475,2024-10-21,account,9.1,5
T004476_01,C004476,2024-04-26,account,6.5,3
T004477_02,C004477,2024-01-11,cancellation,8.9,4
T004477_01,C004477,2024-04-14,billing,0.6,5
T004477_03,C004477,2024-08-21,technical,7.4,3
T004478_01,C004478,2024-03-15,account,4.0,3
T004479_01,C004479,2023-09-07,billing,4.3,4
T004480_01,C004480,2024-01-21,technical,4.2,1
T004482_01,C004482,2023-02-24,technical,4.3,1
T004484_02,C004484,2024-06-24,technical,6.4,3
T004484_03,C004484,2024-07-18,billing,2.9,3
T004484_01,C004484,2024-08-02,account,7.6,2
T004485_03,C004485,2023-10-02,technical,1.0,2
T004485_02,C004485,2023-12-07,billing,9.3,3
T004485_01,C004485,2024-07-31,account,41.2,1
T004486_02,C004486,2021-11-23,billing,1.6,1
T004486_01,C004486,2024-12-03,billing,13.5,5
T004488_01,C004488,2024-06-22,technical,0.5,5
T004489_03,C004489,2020-07-11,technical,14.0,2
T004489_02,C004489,2023-12-27,technical,4.0,2
T004489_01,C004489,2024-08-23,account,14.4,5
T004490_01,C004490,2024-11-07,technical,7.3,2
T004490_02,C004490,2024-11-24,technical,7.2,1
T004492_01,C004492,2024-03-09,technical,1.1,5
T004493_01,C004493,2021-06-21,account,9.5,1
T004493_02,C004493,2022-05-27,account,7.5,5
T004493_03,C004493,2023-10-13,billing,1.9,4
T004493_04,C004493,2023-12-01,technical,18.5,5
T004497_01,C004497,2023-12-30,technical,4.4,2
T004498_02,C004498,2021-08-26,billing,4.2,3
T004498_01,C004498,2022-02-19,feature_request,1.1,2
T004499_02,C004499,2024-01-26,feature_request,16.2,3
T004499_01,C004499,2024-10-02,billing,110.1,3
T004500_03,C004500,2022-02-01,account,3.1,5
T004500_01,C004500,2022-02-20,technical,22.0,2
T004500_04,C004500,2022-05-25,technical,3.4,1
T004500_02,C004500,2023-01-29,technical,3.6,2
T004500_06,C004500,2023-03-29,technical,5.8,1
T004500_05,C004500,2024-03-12,cancellation,3.1,1
T004501_01,C004501,2024-10-11,billing,1.0,2
T004501_02,C004501,2024-11-21,account,20.1,3
T004502_03,C004502,2023-11-27,billing,10.7,1
T004502_01,C004502,2024-02-26,cancellation,0.6,1
T004502_02,C004502,2024-05-20,billing,13.0,3
T004504_02,C004504,2023-01-22,technical,40.6,4
T004504_01,C004504,2024-01-23,billing,7.2,1
T004505_02,C004505,2023-09-15,technical,16.0,1
T004505_03,C004505,2023-11-27,technical,37.4,3
T004505_01,C004505,2024-01-12,billing,15.6,2
T004507_01,C004507,2024-01-15,technical,3.0,3
T004507_02,C004507,2024-10-25,account,0.5,2
T004510_01,C004510,2023-11-28,technical,37.9,1
T004511_01,C004511,2024-03-22,technical,7.2,4
T004512_01,C004512,2021-12-01,cancellation,6.7,3
T004513_01,C004513,2022-09-29,cancellation,14.1,4
T004513_02,C004513,2024-10-05,cancellation,0.5,1
T004514_02,C004514,2022-08-24,technical,8.0,2
T004514_03,C004514,2022-12-11,technical,1.9,3
T004514_04,C004514,2023-06-26,technical,7.2,2
T004514_01,C004514,2023-07-19,billing,6.8,4
T004515_01,C004515,2021-06-28,account,14.1,1
T004515_02,C004515,2022-07-21,billing,0.6,4
T004516_02,C004516,2021-03-14,feature_request,4.7,3
T004516_01,C004516,2024-07-14,account,23.0,2
T004517_01,C004517,2020-11-17,billing,9.8,3
T004517_02,C004517,2021-10-21,technical,26.6,5
T004517_04,C004517,2024-04-18,technical,5.5,5
T004517_03,C004517,2024-12-08,account,4.8,1
T004518_01,C004518,2023-07-24,feature_request,4.1,2
T004518_02,C004518,2023-07-29,technical,10.0,5
T004518_03,C004518,2024-06-11,cancellation,4.5,3
T004519_01,C004519,2024-04-11,technical,17.1,2
T004521_01,C004521,2022-03-30,technical,4.0,1
T004521_02,C004521,2023-03-26,cancellation,0.6,5
T004521_03,C004521,2023-10-20,technical,7.8,2
T004522_02,C004522,2020-06-25,billing,12.4,4
T004522_01,C004522,2022-05-03,technical,2.3,4
T004526_01,C004526,2022-07-30,technical,7.7,4
T004528_01,C004528,2024-01-11,technical,0.5,1
T004529_03,C004529,2023-11-14,feature_request,8.6,4
T004529_01,C004529,2024-06-23,account,3.1,3
T004529_02,C004529,2024-07-07,cancellation,4.7,5
T004530_01,C004530,2023-05-25,account,1.4,2
T004531_01,C004531,2024-06-29,feature_request,3.6,3
T004532_01,C004532,2023-04-28,billing,6.9,1
T004532_02,C004532,2023-05-14,billing,26.9,2
T004535_01,C004535,2024-03-15,technical,1.0,2
T004536_01,C004536,2024-08-11,cancellation,10.6,1
T004537_02,C004537,2024-02-13,cancellation,7.5,2
T004537_01,C004537,2024-03-27,technical,1.1,1
T004538_01,C004538,2021-08-26,technical,0.5,2
T004539_01,C004539,2024-10-21,account,5.9,5
T004541_01,C004541,2023-05-02,technical,8.0,5
T004545_01,C004545,2021-10-10,technical,7.7,3
T004547_02,C004547,2024-06-14,cancellation,3.2,1
T004547_01,C004547,2024-07-01,billing,0.5,2
T004548_01,C004548,2024-06-09,feature_request,12.5,3
T004549_03,C004549,2021-12-06,technical,3.0,1
T004549_02,C004549,2022-10-25,billing,0.6,3
T004549_01,C004549,2023-05-03,feature_request,12.7,1
T004549_04,C004549,2023-11-21,technical,8.3,3
T004551_01,C004551,2021-05-07,technical,4.8,2
T004551_03,C004551,2023-04-15,technical,10.0,5
T004551_04,C004551,2023-06-21,cancellation,18.5,5
T004551_05,C004551,2023-07-13,billing,2.7,2
T004551_02,C004551,2023-09-12,technical,7.5,5
T004552_01,C004552,2024-12-17,cancellation,0.6,1
T004553_02,C004553,2022-01-20,account,6.4,4
T004553_01,C004553,2022-11-30,technical,1.0,4
T004554_02,C004554,2023-04-24,technical,14.4,3
T004554_01,C004554,2024-10-25,technical,1.1,2
T004555_01,C004555,2024-08-15,technical,9.4,5
T004556_01,C004556,2024-05-10,account,1.0,4
T004557_01,C004557,2024-06-28,technical,77.7,4
T004558_01,C004558,2021-10-28,feature_request,18.0,1
T004558_03,C004558,2023-10-27,billing,5.9,3
T004558_02,C004558,2024-12-18,account,4.9,3
T004559_01,C004559,2022-07-12,feature_request,5.5,3
T004560_01,C004560,2024-06-11,technical,0.6,2
T004561_02,C004561,2021-09-21,cancellation,5.8,1
T004561_01,C004561,2021-10-26,technical,2.9,4
T004561_03,C004561,2023-05-11,account,1.7,5
T004563_02,C004563,2022-10-04,technical,2.6,4
T004563_01,C004563,2023-11-13,feature_request,4.8,1
T004565_01,C004565,2024-01-30,feature_request,19.3,5
T004567_02,C004567,2022-05-22,billing,7.3,1
T004567_01,C004567,2023-02-25,billing,11.4,3
T004568_01,C004568,2020-10-29,technical,1.5,1
T004568_04,C004568,2021-12-16,billing,21.9,3
T004568_02,C004568,2023-01-16,technical,0.5,1
T004568_03,C004568,2024-09-28,technical,21.4,5
T004569_02,C004569,2024-09-22,technical,25.4,3
T004569_01,C004569,2024-11-17,technical,20.7,3
T004570_02,C004570,2023-02-23,billing,22.4,3
T004570_01,C004570,2023-04-06,account,1.8,4
T004570_04,C004570,2023-09-17,billing,3.7,2
T004570_03,C004570,2024-05-22,feature_request,2.1,3
T004571_01,C004571,2024-01-13,technical,8.1,1
T004572_03,C004572,2020-02-17,billing,7.0,1
T004572_04,C004572,2021-01-09,technical,1.5,5
T004572_02,C004572,2023-09-09,technical,27.3,1
T004572_01,C004572,2024-07-30,account,0.5,5
T004573_01,C004573,2024-11-28,technical,1.7,1
T004574_01,C004574,2021-10-01,technical,8.5,1
T004574_02,C004574,2023-07-24,technical,16.1,3
T004575_01,C004575,2023-12-30,billing,8.6,3
T004576_02,C004576,2024-01-08,feature_request,9.2,2
T004576_01,C004576,2024-11-21,technical,1.0,1
T004579_01,C004579,2021-11-09,technical,5.1,3
T004580_01,C004580,2020-06-22,billing,5.6,3
T004580_02,C004580,2020-06-24,technical,1.8,3
T004580_03,C004580,2023-04-19,technical,6.0,4
T004582_01,C004582,2024-03-15,technical,4.1,2
T004582_02,C004582,2024-07-10,feature_request,61.2,3
T004585_01,C004585,2024-05-09,feature_request,23.2,1
T004587_03,C004587,2020-10-24,billing,4.6,2
T004587_02,C004587,2020-12-09,technical,19.5,2
T004587_01,C004587,2023-01-27,account,18.1,4
T004587_05,C004587,2024-01-11,technical,5.3,4
T004587_04,C004587,2024-07-24,feature_request,5.3,1
T004588_01,C004588,2023-09-07,technical,2.4,2
T004589_04,C004589,2020-08-20,technical,11.5,1
T004589_03,C004589,2022-09-06,technical,14.6,2
T004589_02,C004589,2022-10-04,cancellation,22.0,1
T004589_05,C004589,2022-11-07,technical,11.6,1
T004589_01,C004589,2024-03-29,feature_request,6.7,2
T004590_01,C004590,2022-10-09,technical,2.7,3
T004591_01,C004591,2021-06-05,technical,1.0,1
T004591_03,C004591,2021-09-11,technical,9.6,5
T004591_02,C004591,2023-04-03,account,12.2,1
T004592_01,C004592,2022-12-28,account,9.1,5
T004592_02,C004592,2024-07-29,billing,19.3,2
T004594_02,C004594,2022-04-15,account,12.8,4
T004594_03,C004594,2022-12-05,account,11.4,4
T004594_01,C004594,2023-02-14,billing,16.6,4
T004597_02,C004597,2022-05-23,technical,1.7,2
T004597_03,C004597,2022-07-08,technical,0.5,5
T004597_01,C004597,2024-05-26,technical,2.9,4
T004599_02,C004599,2020-04-07,technical,4.5,4
T004599_03,C004599,2021-03-31,cancellation,7.2,1
T004599_01,C004599,2023-06-28,technical,16.0,3
T004600_02,C004600,2022-06-02,account,10.6,4
T004600_03,C004600,2022-12-31,technical,32.5,4
T004600_04,C004600,2023-07-21,feature_request,1.1,2
T004600_01,C004600,2024-08-24,account,2.3,2
T004601_01,C004601,2024-01-08,account,15.2,4
T004605_02,C004605,2020-06-14,technical,16.2,1
T004605_01,C004605,2020-07-22,technical,7.8,4
T004608_02,C004608,2022-08-31,feature_request,33.6,1
T004608_01,C004608,2022-09-30,technical,2.9,1
